Income,EmploymentType,LoanAmount,CreditScore,Age,LoanDuration,NumberPreviousDefaults,CollateralInformation,MaritalStatus,Dependents,LoanRepaymentHistory,LoanApproval
59876.0,Self-Employed,25096.0,562.0,55,84.0,0,Yes,Married,5,Poor,0
,Unemployed,22267.0,521.0,29,44.0,0,Yes,Married,0,Poor,0
62964.0,Salaried,17969.0,301.0,40,32.0,0,Yes,Married,1,Good,0
41429.0,Unemployed,6918.0,693.0,59,91.0,2,No,Married,3,Poor,0
52948.0,Unemployed,7560.0,605.0,39,44.0,0,Yes,Divorced,2,Good,0
65120.0,Salaried,16812.0,445.0,38,34.0,0,No,Married,1,Good,1
41756.0,Self-Employed,11000.0,829.0,44,112.0,0,No,Married,3,Good,1
25316.0,Unemployed,17330.0,827.0,48,61.0,0,Yes,Single,5,Average,0
72583.0,Salaried,27249.0,,23,11.0,0,Yes,Single,1,Average,1
67469.0,Salaried,17816.0,639.0,44,62.0,0,No,Single,1,Good,1
48691.0,Salaried,17596.0,651.0,57,58.0,1,No,Married,4,Poor,1
62801.0,Salaried,17603.0,508.0,51,105.0,0,Yes,Married,3,Poor,0
44459.0,Self-Employed,28107.0,504.0,29,87.0,0,No,Single,4,Poor,0
51455.0,Salaried,30347.0,314.0,62,28.0,0,No,Married,3,Good,0
47836.0,Unemployed,23375.0,727.0,24,23.0,2,Yes,Single,4,Poor,1
45066.0,Self-Employed,21093.0,775.0,27,75.0,1,No,Married,4,Average,1
55390.0,Salaried,21837.0,597.0,62,11.0,3,Yes,Single,3,Average,0
31877.0,Unemployed,31424.0,393.0,34,42.0,1,No,Married,2,Good,0
46226.0,Self-Employed,23810.0,406.0,43,21.0,1,No,Married,2,,0
54717.0,Unemployed,32180.0,718.0,38,8.0,0,Yes,Married,1,Average,0
77572.0,Self-Employed,16647.0,,45,111.0,2,Yes,Married,2,Good,0
32487.0,Salaried,9315.0,427.0,63,16.0,0,,,3,Poor,0
57808.0,Unemployed,14648.0,758.0,19,7.0,0,No,Married,4,Good,0
59452.0,Salaried,15498.0,337.0,60,113.0,0,Yes,Single,4,Average,0
21849.0,Self-Employed,32836.0,497.0,18,27.0,0,No,Married,2,Good,0
56158.0,Salaried,25891.0,,68,99.0,0,Yes,Married,4,Good,0
63204.0,Salaried,14900.0,306.0,53,9.0,0,Yes,Married,2,Good,0
58830.0,Unemployed,26467.0,631.0,68,23.0,0,No,Divorced,2,Good,0
48741.0,Salaried,18963.0,818.0,43,18.0,2,Yes,Single,0,Good,1
,Salaried,33076.0,493.0,46,87.0,0,Yes,Married,1,Good,0
52548.0,Salaried,17330.0,615.0,38,77.0,1,Yes,Single,4,Good,1
24658.0,Self-Employed,7689.0,300.0,28,60.0,0,Yes,Married,1,,0
52900.0,Unemployed,18506.0,361.0,57,33.0,1,Yes,Married,0,Good,1
44494.0,Unemployed,17335.0,642.0,28,16.0,0,Yes,Married,1,Good,0
39428.0,Salaried,9254.0,317.0,53,71.0,2,Yes,Married,5,Good,0
87275.0,Unemployed,24687.0,,66,32.0,0,Yes,Married,0,Good,0
68789.0,Self-Employed,31398.0,534.0,56,73.0,0,Yes,Single,0,Good,0
32747.0,Self-Employed,11020.0,368.0,57,85.0,0,Yes,Divorced,2,Poor,0
,Salaried,27782.0,746.0,52,103.0,0,Yes,Divorced,2,Good,1
71870.0,Salaried,15147.0,307.0,51,62.0,0,No,Married,5,Good,0
27557.0,Self-Employed,19802.0,761.0,64,6.0,1,Yes,Single,1,Good,0
51155.0,Self-Employed,18962.0,610.0,41,38.0,3,Yes,Single,2,Good,1
51861.0,Self-Employed,19802.0,433.0,39,104.0,1,Yes,Married,1,Average,0
30883.0,Salaried,23785.0,,22,67.0,0,No,Divorced,1,Poor,0
55693.0,Self-Employed,11807.0,355.0,50,77.0,0,No,Married,1,Good,0
66744.0,Salaried,30346.0,659.0,53,58.0,1,No,Single,1,Good,1
72621.0,Self-Employed,24028.0,413.0,64,24.0,2,No,Single,4,,0
46260.0,Self-Employed,26685.0,387.0,37,109.0,0,Yes,Married,4,Good,0
87525.0,Unemployed,13759.0,437.0,36,,3,No,Single,1,Good,0
19130.0,Self-Employed,11082.0,407.0,52,120.0,0,Yes,Single,2,Average,0
55343.0,Salaried,29462.0,799.0,69,104.0,1,No,Single,1,Average,1
28816.0,Self-Employed,10738.0,834.0,60,39.0,3,No,Single,5,Good,0
,Unemployed,21194.0,443.0,34,35.0,1,No,Single,0,Average,0
,Self-Employed,28152.0,355.0,62,34.0,0,,Married,2,Good,0
57603.0,Self-Employed,18986.0,305.0,60,111.0,0,No,Single,1,Good,0
,Self-Employed,29361.0,841.0,51,70.0,0,Yes,Married,2,Average,1
37610.0,Salaried,17828.0,,26,,1,Yes,Married,5,Average,0
38596.0,Self-Employed,9781.0,684.0,43,117.0,0,Yes,Divorced,3,Average,0
78987.0,Self-Employed,22993.0,606.0,19,75.0,1,Yes,Married,2,Average,1
56653.0,Self-Employed,21586.0,601.0,26,110.0,2,Yes,Married,4,Average,1
24468.0,Unemployed,41504.0,704.0,26,119.0,0,Yes,Married,4,Poor,0
58262.0,Salaried,12439.0,,57,15.0,0,Yes,Married,0,Good,0
47080.0,Salaried,17985.0,372.0,34,,0,Yes,Married,2,Good,1
50069.0,Unemployed,14153.0,564.0,18,90.0,0,Yes,Married,2,Average,0
62298.0,Salaried,18860.0,526.0,42,99.0,0,Yes,Married,2,Good,0
67748.0,Unemployed,18538.0,492.0,60,23.0,0,No,Married,2,Average,0
37118.0,Self-Employed,13022.0,673.0,57,42.0,0,Yes,Single,4,Good,0
49554.0,Salaried,23746.0,309.0,59,69.0,0,No,Single,5,Good,0
,Self-Employed,18287.0,601.0,42,97.0,0,Yes,Single,0,Average,1
58953.0,Self-Employed,30764.0,658.0,56,18.0,0,Yes,Married,5,Average,1
,Salaried,14812.0,351.0,52,75.0,0,Yes,Married,5,Good,0
50439.0,Self-Employed,34891.0,398.0,20,40.0,0,Yes,Married,2,Good,0
45946.0,Self-Employed,22207.0,312.0,67,30.0,0,Yes,Single,2,Average,0
48408.0,Unemployed,30171.0,689.0,54,65.0,1,Yes,Single,0,Poor,0
,Salaried,20924.0,656.0,61,53.0,0,Yes,Single,2,Good,1
85861.0,Self-Employed,13755.0,310.0,61,79.0,0,Yes,Married,1,Good,0
55656.0,Unemployed,17892.0,,68,42.0,2,,Single,5,Good,0
48500.0,Salaried,8906.0,560.0,47,100.0,0,Yes,Single,0,Good,0
26065.0,Self-Employed,19108.0,305.0,55,14.0,0,No,Single,2,Good,0
38594.0,Self-Employed,21377.0,,51,105.0,0,Yes,Married,2,Poor,0
48099.0,Self-Employed,20366.0,672.0,29,9.0,0,Yes,Single,5,Good,1
39274.0,Self-Employed,30641.0,780.0,36,90.0,0,Yes,Married,4,Good,0
40851.0,Self-Employed,18807.0,521.0,54,45.0,1,Yes,Married,5,Good,0
73631.0,Salaried,4848.0,380.0,61,50.0,2,Yes,Divorced,1,Good,0
50432.0,Salaried,48353.0,814.0,66,8.0,0,Yes,Married,1,Good,1
51773.0,Unemployed,14475.0,359.0,34,86.0,0,Yes,Single,3,Good,0
39887.0,Unemployed,27750.0,,27,25.0,0,Yes,Single,2,Good,0
67663.0,Unemployed,7966.0,,66,81.0,0,Yes,Married,0,Average,0
46811.0,Salaried,21962.0,527.0,64,89.0,0,Yes,Single,4,Good,0
42187.0,Salaried,13644.0,589.0,29,103.0,1,Yes,Divorced,0,Good,0
26289.0,Salaried,-2581.0,592.0,33,,2,No,Married,1,Poor,0
49083.0,Self-Employed,17738.0,,41,40.0,0,Yes,Single,5,Good,0
41719.0,Salaried,19599.0,773.0,36,90.0,1,Yes,Single,4,Good,1
75269.0,Salaried,18249.0,556.0,25,100.0,0,Yes,Divorced,3,Poor,0
77658.0,Self-Employed,21945.0,805.0,48,42.0,0,No,Divorced,0,Good,1
31471.0,Unemployed,17844.0,687.0,38,20.0,2,No,Married,1,Good,0
33168.0,Unemployed,20553.0,697.0,34,108.0,0,No,Single,1,Average,0
45855.0,Unemployed,21361.0,665.0,40,23.0,1,Yes,Married,3,Good,0
,Self-Employed,19719.0,589.0,54,74.0,1,Yes,Single,3,Poor,0
53261.0,Self-Employed,18634.0,,33,33.0,2,No,Single,2,Good,1
45101.0,Self-Employed,12851.0,577.0,23,20.0,0,Yes,Married,4,Good,0
54208.0,Salaried,24756.0,763.0,25,95.0,0,No,Divorced,4,Good,1
65241.0,Unemployed,17736.0,488.0,42,22.0,1,Yes,Married,4,,0
34037.0,Self-Employed,17089.0,477.0,35,83.0,1,Yes,Married,0,Good,1
64928.0,Self-Employed,24098.0,827.0,42,85.0,0,Yes,,3,Good,1
39070.0,Unemployed,21696.0,674.0,29,12.0,1,Yes,Married,1,Good,0
82227.0,Unemployed,14414.0,753.0,32,25.0,0,No,Single,1,Good,1
74315.0,Salaried,30005.0,516.0,43,97.0,0,Yes,Married,5,Good,0
48304.0,Unemployed,10486.0,341.0,58,64.0,2,Yes,Single,2,Good,0
35546.0,Self-Employed,11748.0,,62,19.0,0,Yes,,4,Average,0
,Salaried,25347.0,626.0,43,120.0,0,No,Single,1,Good,0
63104.0,Unemployed,34009.0,672.0,64,36.0,3,Yes,Married,5,Average,0
49544.0,Salaried,15381.0,764.0,49,6.0,1,No,Single,1,Good,1
63903.0,Self-Employed,23303.0,462.0,27,112.0,2,No,Married,1,Good,0
83063.0,Self-Employed,10461.0,575.0,33,7.0,0,,Married,1,Poor,0
38444.0,Self-Employed,12568.0,663.0,24,69.0,4,No,Married,1,Poor,0
31548.0,Self-Employed,29058.0,779.0,34,120.0,0,No,Divorced,3,Good,0
52888.0,Salaried,22926.0,759.0,40,72.0,0,Yes,Single,0,Good,0
67171.0,Salaried,29306.0,564.0,43,,0,Yes,,1,Poor,0
35893.0,Self-Employed,28690.0,838.0,38,50.0,1,Yes,Divorced,4,Good,0
50519.0,Salaried,3284.0,685.0,39,20.0,2,Yes,Single,0,Good,1
70551.0,Self-Employed,10432.0,384.0,24,71.0,1,Yes,Married,2,Good,0
25507.0,Self-Employed,22196.0,615.0,31,109.0,0,No,Divorced,4,Good,0
53530.0,Unemployed,6423.0,542.0,32,16.0,0,Yes,Married,2,Average,0
41898.0,Salaried,11566.0,768.0,24,,0,Yes,Married,0,Average,1
51862.0,Unemployed,31416.0,641.0,26,53.0,0,Yes,Married,0,Good,0
60647.0,Self-Employed,15667.0,476.0,68,67.0,0,Yes,Married,5,Good,0
53312.0,Unemployed,25682.0,429.0,65,25.0,0,Yes,Married,4,Good,0
34847.0,Self-Employed,19775.0,382.0,25,77.0,2,Yes,Divorced,2,Average,0
42481.0,Self-Employed,14561.0,659.0,67,26.0,1,Yes,Single,5,Poor,1
71399.0,Self-Employed,6686.0,387.0,40,37.0,1,Yes,Married,0,Good,0
54934.0,Salaried,21866.0,831.0,46,88.0,0,Yes,Married,0,Average,1
62605.0,Self-Employed,31637.0,770.0,35,11.0,0,No,Single,5,Good,1
53754.0,Self-Employed,14788.0,797.0,48,57.0,0,Yes,Married,4,Good,1
62137.0,Salaried,20549.0,806.0,47,74.0,0,Yes,Married,3,Good,1
44058.0,Salaried,7842.0,653.0,69,21.0,0,Yes,Married,2,Good,1
38487.0,Self-Employed,14623.0,715.0,56,39.0,0,No,Married,4,Good,0
61455.0,Salaried,22727.0,350.0,52,45.0,0,Yes,Single,3,Average,0
66911.0,Self-Employed,25950.0,362.0,35,82.0,1,Yes,Divorced,2,Good,0
36286.0,Unemployed,24448.0,388.0,59,118.0,0,Yes,Married,2,Good,0
41361.0,Salaried,3748.0,,56,102.0,0,Yes,Married,2,Poor,0
47552.0,Unemployed,16345.0,647.0,34,27.0,0,Yes,Single,3,Average,1
74297.0,Self-Employed,12262.0,837.0,31,8.0,0,Yes,Married,3,Good,1
58447.0,Salaried,17528.0,475.0,48,11.0,0,Yes,Divorced,4,Good,0
,Salaried,19110.0,663.0,41,74.0,0,No,Single,2,Average,1
48605.0,Self-Employed,28531.0,782.0,52,23.0,0,,Married,1,Good,1
46312.0,Salaried,22362.0,418.0,61,32.0,0,No,Married,3,Good,0
32401.0,Salaried,31343.0,468.0,62,103.0,2,Yes,Married,3,Good,0
48428.0,Salaried,14404.0,446.0,51,106.0,0,Yes,Married,1,Good,0
45649.0,Unemployed,8663.0,736.0,20,102.0,0,Yes,Married,0,Average,0
44576.0,Self-Employed,31642.0,738.0,54,35.0,0,,Divorced,1,Average,1
43889.0,Self-Employed,23468.0,488.0,60,77.0,0,Yes,Married,0,Good,0
72071.0,Self-Employed,14054.0,459.0,57,,0,No,Married,0,Poor,0
44544.0,Salaried,23503.0,701.0,43,27.0,2,Yes,Married,5,Good,1
50745.0,Salaried,26682.0,317.0,40,69.0,0,Yes,Married,4,Average,0
49119.0,Salaried,20954.0,439.0,61,66.0,0,Yes,Single,0,Good,0
42425.0,Self-Employed,14168.0,,56,51.0,0,Yes,Single,2,Good,0
51193.0,Unemployed,16470.0,627.0,32,92.0,0,Yes,Married,1,Good,0
,Self-Employed,22325.0,524.0,66,83.0,0,Yes,Married,5,Average,0
51196.0,Self-Employed,21591.0,738.0,21,67.0,0,Yes,Married,2,Good,1
37112.0,Unemployed,29698.0,849.0,46,89.0,0,Yes,Married,1,Good,0
46908.0,Salaried,17793.0,685.0,39,93.0,3,Yes,Married,3,Good,1
61405.0,Salaried,12290.0,,42,71.0,1,Yes,Single,2,Good,0
47303.0,Self-Employed,40616.0,552.0,30,36.0,4,Yes,Married,1,Good,0
52427.0,Unemployed,21396.0,397.0,35,93.0,0,Yes,Married,1,Good,0
52506.0,Self-Employed,26674.0,370.0,50,88.0,1,,Single,0,Good,0
,Self-Employed,24175.0,746.0,33,119.0,0,No,Married,4,Poor,0
58380.0,Unemployed,21493.0,389.0,62,23.0,0,Yes,Married,5,Average,0
47388.0,Unemployed,18178.0,729.0,59,54.0,4,Yes,Married,4,Good,0
36330.0,Salaried,-2431.0,518.0,61,112.0,1,,Married,2,Good,0
31719.0,Self-Employed,11494.0,406.0,19,65.0,2,Yes,Single,2,Good,0
,Unemployed,22633.0,775.0,52,114.0,1,Yes,,0,Good,0
61554.0,Unemployed,-1752.0,753.0,59,7.0,0,Yes,Married,2,,0
59740.0,Unemployed,20573.0,843.0,51,10.0,1,Yes,Married,0,Good,0
62168.0,Unemployed,25290.0,425.0,47,97.0,0,No,Single,4,Poor,0
47577.0,Self-Employed,26666.0,446.0,30,47.0,2,No,Divorced,5,Good,0
,Self-Employed,24785.0,579.0,30,65.0,1,No,Single,1,Poor,0
35294.0,Self-Employed,27667.0,323.0,35,55.0,0,No,Single,4,Average,0
33660.0,Unemployed,32845.0,419.0,49,52.0,0,Yes,Married,3,Average,0
68182.0,Salaried,28769.0,596.0,49,114.0,0,No,Married,2,Poor,0
42603.0,Unemployed,21575.0,381.0,52,16.0,0,Yes,Married,4,Good,0
65823.0,Self-Employed,18923.0,747.0,56,94.0,0,Yes,Single,4,Good,1
47197.0,Self-Employed,20917.0,769.0,63,108.0,1,Yes,Married,1,Good,1
39856.0,Self-Employed,17796.0,,69,81.0,0,Yes,Married,4,Average,0
33585.0,Salaried,28941.0,844.0,46,51.0,2,Yes,Married,3,Poor,0
41178.0,Salaried,24577.0,323.0,66,24.0,0,Yes,Divorced,1,Good,0
71274.0,Self-Employed,16951.0,360.0,46,84.0,0,Yes,Married,4,Average,0
33737.0,Unemployed,30593.0,383.0,61,59.0,0,Yes,Single,3,Good,0
81751.0,Self-Employed,17665.0,524.0,33,23.0,2,Yes,Single,0,Good,0
37391.0,Self-Employed,12434.0,485.0,61,47.0,0,,Divorced,0,Good,0
,Salaried,19914.0,674.0,64,116.0,0,Yes,Married,1,Good,1
47821.0,Salaried,13407.0,371.0,27,36.0,0,Yes,Married,0,Good,0
45192.0,Salaried,27490.0,373.0,47,26.0,1,No,Divorced,2,Average,0
,Salaried,13237.0,640.0,42,84.0,0,Yes,,2,Good,1
48524.0,Self-Employed,19077.0,452.0,56,28.0,0,Yes,Married,4,Good,0
32626.0,Unemployed,27518.0,395.0,37,111.0,1,Yes,Married,1,Good,0
24776.0,Self-Employed,14302.0,744.0,22,104.0,1,No,Single,3,Good,0
,Self-Employed,23289.0,409.0,18,119.0,0,Yes,Married,3,Average,0
40469.0,Unemployed,12213.0,757.0,47,110.0,0,Yes,Divorced,2,Poor,0
75265.0,Self-Employed,21955.0,350.0,66,34.0,0,Yes,Single,5,Good,0
65000.0,Unemployed,24538.0,676.0,20,30.0,0,No,Single,1,Average,0
75461.0,Salaried,19663.0,,62,45.0,1,No,Married,2,Average,0
39787.0,Salaried,20268.0,511.0,31,60.0,0,Yes,Married,0,Average,0
52042.0,Salaried,23552.0,731.0,47,107.0,0,Yes,Single,2,Good,1
10690.0,Unemployed,17756.0,467.0,67,90.0,0,Yes,Single,0,Good,0
45773.0,Self-Employed,27116.0,630.0,21,80.0,0,Yes,Single,5,Average,1
51477.0,Salaried,30969.0,793.0,35,107.0,0,No,Single,1,Good,1
52311.0,Salaried,12594.0,442.0,54,80.0,1,No,Married,4,Good,0
49364.0,Self-Employed,34136.0,744.0,42,49.0,0,No,Married,0,Good,1
50999.0,Salaried,17572.0,693.0,65,53.0,3,No,Married,1,Good,1
9301.0,Salaried,35955.0,811.0,18,65.0,1,Yes,Single,0,Good,0
53843.0,Unemployed,17681.0,627.0,63,16.0,0,No,Married,2,Poor,0
57252.0,Self-Employed,25659.0,558.0,32,91.0,0,Yes,Single,3,Good,0
70070.0,Unemployed,25616.0,736.0,26,81.0,0,Yes,Married,2,Good,0
55531.0,Salaried,16902.0,648.0,32,90.0,0,Yes,Divorced,3,Poor,1
48039.0,Salaried,20581.0,814.0,66,67.0,0,Yes,Married,4,Good,1
66574.0,Self-Employed,31519.0,748.0,41,96.0,2,No,Divorced,0,Good,1
,Salaried,17423.0,698.0,21,115.0,0,No,Single,2,Average,0
42276.0,Unemployed,16660.0,513.0,29,71.0,0,No,Single,3,Poor,1
38513.0,Unemployed,10772.0,845.0,54,57.0,0,No,Married,3,Average,0
49482.0,Self-Employed,32540.0,588.0,54,18.0,0,Yes,Single,0,Good,0
17020.0,Self-Employed,16154.0,558.0,60,,3,Yes,Divorced,1,Good,1
69795.0,Salaried,29600.0,557.0,23,109.0,0,,Single,2,Average,0
46253.0,Self-Employed,15189.0,687.0,56,86.0,1,Yes,Married,3,Poor,1
54782.0,Self-Employed,29349.0,844.0,63,,1,No,Single,5,Good,1
53346.0,Salaried,26453.0,,41,105.0,0,Yes,Single,2,Poor,0
,Salaried,18173.0,612.0,28,97.0,0,Yes,Married,3,Average,1
22071.0,Unemployed,14126.0,339.0,30,63.0,0,Yes,Divorced,1,Good,0
51685.0,Unemployed,14776.0,509.0,51,17.0,2,Yes,Married,0,Good,0
67193.0,Self-Employed,14674.0,571.0,42,6.0,0,No,Married,2,Good,0
48530.0,Salaried,28521.0,435.0,24,29.0,1,No,Single,2,Poor,0
35731.0,Self-Employed,21282.0,359.0,69,55.0,1,Yes,Single,0,Good,0
40942.0,Unemployed,11079.0,809.0,21,91.0,1,Yes,Single,4,Average,0
44106.0,Self-Employed,17983.0,814.0,25,58.0,0,Yes,Married,1,Good,1
39184.0,Unemployed,18952.0,314.0,37,8.0,0,Yes,Single,1,Average,0
47708.0,Unemployed,2888.0,554.0,46,30.0,1,Yes,Single,2,Good,0
72624.0,Self-Employed,18428.0,834.0,68,,0,Yes,Married,5,Poor,1
41040.0,Unemployed,25786.0,534.0,62,119.0,2,Yes,Married,3,Good,0
42685.0,Unemployed,18899.0,430.0,63,49.0,0,Yes,Married,2,Average,0
,Salaried,22035.0,316.0,27,98.0,0,Yes,Single,4,Average,0
47378.0,Self-Employed,23876.0,484.0,60,88.0,1,No,Married,0,Good,0
30062.0,Self-Employed,17259.0,690.0,51,113.0,0,Yes,Married,2,Poor,0
49082.0,Self-Employed,25846.0,722.0,43,108.0,0,Yes,Single,3,Good,1
48517.0,Unemployed,31660.0,,58,78.0,0,,Married,2,Poor,0
64635.0,Unemployed,7809.0,311.0,66,51.0,0,No,Single,4,Good,0
35418.0,Unemployed,17241.0,819.0,20,78.0,2,No,Divorced,4,Average,0
64735.0,Self-Employed,38637.0,379.0,23,42.0,0,Yes,Divorced,2,Poor,0
,Salaried,21365.0,601.0,22,46.0,0,Yes,Single,5,Poor,1
33381.0,Self-Employed,19721.0,515.0,22,76.0,0,No,Married,5,Good,0
30368.0,Self-Employed,17936.0,547.0,64,71.0,3,Yes,Married,2,Good,0
79016.0,Self-Employed,30195.0,840.0,40,72.0,0,Yes,Married,5,Average,1
47601.0,Salaried,12488.0,571.0,66,50.0,3,No,Married,3,Good,0
64048.0,Self-Employed,27409.0,432.0,26,53.0,2,Yes,Married,0,Poor,0
24378.0,Salaried,17786.0,304.0,52,7.0,0,No,Single,0,Good,0
89565.0,Salaried,14001.0,841.0,37,75.0,1,No,Single,0,,1
63399.0,Self-Employed,18151.0,440.0,66,72.0,1,Yes,Married,1,Average,0
46168.0,Self-Employed,19629.0,782.0,59,113.0,0,No,Married,1,Good,1
45408.0,Self-Employed,16018.0,604.0,52,63.0,0,Yes,Married,0,Good,1
61019.0,Unemployed,28902.0,644.0,67,59.0,1,No,Married,3,Good,0
60158.0,Salaried,14063.0,569.0,35,13.0,1,No,Married,2,Poor,0
52738.0,Self-Employed,21121.0,407.0,34,28.0,1,No,Married,3,Good,0
,Salaried,24299.0,,41,44.0,4,Yes,Divorced,3,Poor,0
58416.0,Unemployed,21038.0,381.0,20,49.0,0,No,Married,1,Good,0
23874.0,Unemployed,26178.0,383.0,49,47.0,1,No,Married,3,Good,0
44431.0,Self-Employed,16531.0,589.0,52,,2,Yes,Divorced,5,Good,0
25297.0,Salaried,24981.0,370.0,55,94.0,0,Yes,Married,1,Good,0
59069.0,Unemployed,25218.0,474.0,30,21.0,0,Yes,Married,1,Good,1
39863.0,Unemployed,27745.0,762.0,64,44.0,0,No,Married,3,Good,0
26426.0,Salaried,4915.0,694.0,42,24.0,2,Yes,Single,4,Good,0
38093.0,Unemployed,24072.0,390.0,26,41.0,0,Yes,Married,3,Average,0
52240.0,Salaried,27210.0,768.0,21,84.0,1,No,,4,Good,1
46922.0,Self-Employed,16708.0,733.0,31,11.0,0,No,Married,0,Good,1
32403.0,Salaried,15617.0,548.0,54,45.0,0,No,Single,0,Good,0
24427.0,Self-Employed,14389.0,540.0,51,8.0,0,Yes,Married,2,Good,0
51109.0,Salaried,11744.0,795.0,28,115.0,0,Yes,Married,1,Average,1
41288.0,Unemployed,25326.0,639.0,58,89.0,2,Yes,Married,0,Average,0
46129.0,Self-Employed,38255.0,770.0,20,34.0,0,Yes,Single,1,Average,0
47605.0,Salaried,15552.0,762.0,45,28.0,2,No,Married,1,Good,1
56451.0,Self-Employed,16268.0,574.0,46,17.0,0,Yes,Single,5,Good,0
62704.0,Salaried,20123.0,314.0,26,60.0,4,Yes,Single,4,Average,0
52198.0,Salaried,7184.0,340.0,20,92.0,0,Yes,,2,Poor,0
,Self-Employed,14436.0,507.0,42,73.0,0,Yes,Married,5,Good,0
50371.0,Self-Employed,19544.0,359.0,51,107.0,0,No,Married,5,Good,0
44911.0,Self-Employed,12849.0,664.0,29,45.0,0,No,Married,1,Average,1
25362.0,Unemployed,29580.0,539.0,59,37.0,0,Yes,Married,2,Poor,0
66379.0,Salaried,9649.0,459.0,26,60.0,1,Yes,Married,5,Good,0
63552.0,Salaried,27208.0,696.0,32,29.0,0,Yes,Married,2,Good,1
79825.0,Self-Employed,31748.0,799.0,57,118.0,0,Yes,Single,2,Average,1
84207.0,Salaried,23054.0,,42,27.0,0,No,Single,5,Average,0
32360.0,Salaried,18900.0,432.0,22,61.0,0,Yes,Single,3,Good,0
44969.0,Salaried,21970.0,680.0,28,66.0,1,Yes,Married,2,Good,1
87673.0,Self-Employed,16475.0,732.0,51,12.0,0,No,Divorced,5,Good,1
49392.0,Salaried,3711.0,688.0,41,59.0,1,Yes,Married,4,Average,1
53663.0,Salaried,12166.0,731.0,32,58.0,4,Yes,Married,2,Average,1
27183.0,Unemployed,19911.0,573.0,55,35.0,0,Yes,Single,2,Good,0
52254.0,Unemployed,12475.0,650.0,25,20.0,0,Yes,Divorced,0,Good,0
78979.0,Self-Employed,16695.0,433.0,22,11.0,0,Yes,Married,0,Average,0
69299.0,Salaried,23833.0,365.0,65,6.0,0,No,,5,Good,0
40850.0,Salaried,21160.0,,43,61.0,0,No,Divorced,0,Good,0
44055.0,Unemployed,28468.0,597.0,35,16.0,3,Yes,Married,5,,0
33036.0,Self-Employed,22353.0,416.0,23,116.0,0,Yes,Single,1,Good,0
37233.0,Self-Employed,22824.0,566.0,54,34.0,0,Yes,Single,3,Average,0
21347.0,Salaried,14302.0,448.0,65,81.0,1,Yes,Single,4,Good,0
48728.0,Unemployed,9351.0,493.0,30,83.0,0,Yes,Married,5,Average,0
72652.0,Unemployed,16697.0,478.0,45,62.0,1,Yes,Married,2,Average,0
55331.0,Unemployed,14183.0,447.0,22,107.0,0,Yes,Divorced,5,Good,0
,Salaried,18666.0,,30,18.0,0,No,Single,2,Poor,0
66099.0,Salaried,11472.0,304.0,34,32.0,3,No,Married,5,Good,0
,Salaried,26740.0,825.0,67,35.0,1,Yes,Married,0,Average,1
38607.0,Unemployed,14153.0,579.0,57,21.0,2,No,Married,1,Good,0
39182.0,Self-Employed,17090.0,798.0,62,39.0,0,Yes,Married,3,Poor,0
24244.0,Salaried,19838.0,735.0,49,41.0,1,No,Married,4,Good,0
50485.0,Salaried,28985.0,515.0,46,93.0,0,Yes,Married,4,Good,0
6433.0,Self-Employed,34070.0,814.0,68,40.0,0,Yes,Married,2,Good,0
58871.0,Self-Employed,34620.0,436.0,20,106.0,0,Yes,Single,3,Good,0
51078.0,Unemployed,9746.0,579.0,57,94.0,0,Yes,Married,3,Good,0
57072.0,Salaried,17015.0,431.0,51,109.0,0,Yes,Married,5,Good,0
65855.0,Unemployed,15493.0,692.0,57,18.0,0,Yes,Single,0,Good,0
52982.0,Salaried,22962.0,780.0,44,119.0,1,,Single,0,Good,1
74474.0,Unemployed,22474.0,812.0,30,76.0,2,Yes,Divorced,3,Average,0
59329.0,Unemployed,15336.0,718.0,62,118.0,2,Yes,Single,0,Good,0
,Self-Employed,14705.0,501.0,50,46.0,0,Yes,Single,1,Good,0
46434.0,Salaried,12021.0,761.0,23,115.0,3,Yes,Married,3,Poor,1
16081.0,Self-Employed,-1233.0,501.0,41,73.0,0,Yes,Single,1,Average,0
36467.0,Self-Employed,9615.0,,36,14.0,0,Yes,Single,1,Good,0
44285.0,Self-Employed,26934.0,521.0,33,53.0,2,Yes,Single,2,Good,0
58194.0,Salaried,31718.0,378.0,57,21.0,0,No,Single,4,Good,0
38745.0,Unemployed,30783.0,499.0,45,114.0,0,Yes,Married,2,,0
31306.0,Unemployed,27274.0,398.0,50,,0,Yes,Married,4,Poor,0
21687.0,Salaried,11904.0,512.0,65,31.0,0,Yes,Single,0,Good,0
41054.0,Salaried,10550.0,442.0,58,69.0,1,Yes,Married,0,Poor,0
79263.0,Unemployed,5512.0,688.0,30,54.0,0,Yes,Married,0,Average,0
54067.0,Unemployed,15334.0,673.0,60,17.0,0,Yes,Single,5,Poor,0
64094.0,Self-Employed,20697.0,351.0,62,99.0,0,No,Married,1,Good,0
36499.0,Unemployed,11938.0,434.0,42,103.0,0,Yes,Single,0,Average,0
26398.0,Self-Employed,23449.0,710.0,59,91.0,1,Yes,Single,1,Average,0
31684.0,Unemployed,25215.0,769.0,53,76.0,3,Yes,Single,4,Average,0
48543.0,Unemployed,16204.0,411.0,44,52.0,1,Yes,Single,2,Good,0
20088.0,Unemployed,9280.0,824.0,55,68.0,2,No,Married,2,Good,0
